SKU,Barcode,Slug,Title,Status,Product Description,Stock Status,Quantity,Collections,Category,Sub Category,Settings/Size,Featured,Backorders allowed,Sold Individually,HUID,Min shipping days,Max shipping days,Metal Type,Metal Color,Gold Purity,Gold Gross,Gold Net,Silver Purity,Silver Gross,Silver Net,Platinum Purity,Platinum Gross,Platinum Net,Diamond From,Diamond Weight,Diamond Pieces,Diamond Type,Diamond Quality,Diamond Shapes,Diamond Cut,Custom Diamond Rate,Diamond Certified,Diamond Lab,Diamond Certificate ID,Gemstone From,Gemstone Quality,Gemstone Shape,Gemstone Type,Gemstone Size,Gemstone Pieces,Gemstone Weight,Custom Gemstone Rate,Gemstone Color,No. of Lines,Length,Closure Type,Pearl Type,Pearl Setting Type,Pearl Size,Pearl Pieces,Pearl Weight,Labour Type,Labour From,Per Gram,Wastage From,Wastage in (%),Minimum Making,Extra Charge Type,Extra Charge Value,SEO Title,SEO Description,SEO Keywords,Width (in mm),Height (in mm),Thickness (in mm),Tags,Gender,Ocassions,Manual Product Price (MRP),Sale Price,Automatic Price,Disable Customization,Upsell,Cross Sell,Images,Images Links,Video URL,Product Link,Rings Size,Bangles and Bracelet Size,Product Length
PER-333,,per-333,PER-333,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,2.9,2.858,,,,,,,master,0.21,"28, 28",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,19120,,,,PER-333-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-333-Y1.jpg,,https://tiarabytj.com/product/per-333/,,,
PER-328,,per-328,PER-328,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.4,3.266,,,,,,,master,0.67,"52, 52",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,22417,,,,PER-328-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-328-Y1.jpg,,https://tiarabytj.com/product/per-328/,,,
PER-326,,per-326,PER-326,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.6,3.494,,,,,,,master,0.53,"52, 52",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,23735,,,,PER-326-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-326-Y1.jpg,,https://tiarabytj.com/product/per-326/,,,
PER-327,,per-327,PER-327,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.95,3.866,,,,,,,master,0.42,"66, 66",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,26042,,,,PER-327-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-327-Y1.jpg,,https://tiarabytj.com/product/per-327/,,,
PER-317,,per-317,PER-317,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,6.8,6.56,,,,,,,master,1.2,"108, 108",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,44833,,,,PER-317-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-317-Y1.jpg,,https://tiarabytj.com/product/per-317/,,,
PER-300,,per-300,PER-300,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.3,4.202,,,,,,,master,0.49,"60, 60",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heart,,,,,28350,,,,PER-300-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-300-Y1.jpg,,https://tiarabytj.com/product/per-300/,,,
PER-301,,per-301,PER-301,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.7,3.648,,,,,,,master,0.26,"44, 44",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,24394,,,,PER-301-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-301-Y1.jpg,,https://tiarabytj.com/product/per-301/,,,
PER-274,,per-274,PER-274,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.2,4.148,,,,,,,master,0.26,"86, 86",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,27691,,,,PER-274-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-274-Y1.jpg,,https://tiarabytj.com/product/per-274/,,,
PER-298,,per-298,PER-298,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.3,4.118,,,,,,,master,0.91,"72, 72",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,28350,,,,PER-298-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-298-Y1.jpg,,https://tiarabytj.com/product/per-298/,,,
PER-299,,per-299,PER-299,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,5.3,5.106,,,,,,,master,0.97,"72, 72",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,34943,,,,PER-299-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-299-Y1.jpg,,https://tiarabytj.com/product/per-299/,,,
PER-270,,per-270,PER-270,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.6,4.558,,,,,,,master,0.21,"60, 60",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,30328,,,,PER-270-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-270-Y1.jpg,,https://tiarabytj.com/product/per-270/,,,
PER-271,,per-271,PER-271,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,7.5,7.424,,,,,,,master,0.38,"84, 84",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,49449,,,,PER-271-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-271-Y1.jpg,,https://tiarabytj.com/product/per-271/,,,
PER-265,,per-265,PER-265,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.8,4.712,,,,,,,master,0.44,"90, 90",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,31647,,,,PER-265-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-265-Y1.jpg,,https://tiarabytj.com/product/per-265/,,,
PER-269,,per-269,PER-269,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.8,3.726,,,,,,,master,0.37,"44, 44",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,25054,,,,PER-269-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-269-Y1.jpg,,https://tiarabytj.com/product/per-269/,,,
PER-262,,per-262,PER-262,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.5,3.338,,,,,,,master,0.81,"218, 218",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,23077,,,,PER-262-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-262-Y1.jpg,,https://tiarabytj.com/product/per-262/,,,
PER-263,,per-263,PER-263,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,6.4,6.186,,,,,,,master,1.07,"88, 88",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,long-earring,,,,,42196,,,,PER-263-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-263-Y1.jpg,,https://tiarabytj.com/product/per-263/,,,
PER-247,,per-247,PER-247,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,1.5,1.474,,,,,,,master,0.13,"6, 6",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,9891,,,,PER-247-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-247-Y1.jpg,,https://tiarabytj.com/product/per-247/,,,
PER-261,,per-261,PER-261,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,5.98,5.82,,,,,,,master,0.8,"110, 110",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floret,,,,,39426,,,,PER-261-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-261-Y1.jpg,,https://tiarabytj.com/product/per-261/,,,
PER-246,,per-246,PER-246,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,2.3,2.266,,,,,,,master,0.17,"8, 8",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,15164,,,,PER-246-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-246-Y1.jpg,,https://tiarabytj.com/product/per-246/,,,
PER-231,,per-231,PER-231,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.35,3.242,,,,,,,master,0.54,"146, 146",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,22087,,,,PER-231-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-231-Y1.jpg,,https://tiarabytj.com/product/per-231/,,,
PER-235,,per-235,PER-235,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,6.7,6.444,,,,,,,master,1.28,"112, 112",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bali,,,,,44174,,,,PER-235-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-235-Y1.jpg,,https://tiarabytj.com/product/per-235/,,,
PER-220,,per-220,PER-220,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,10.05,9.572,,,,,,,master,2.39,"194, 194",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bali,,,,,66261,,,,PER-220-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-220-Y1.jpg,,https://tiarabytj.com/product/per-220/,,,
PER-221,,per-221,PER-221,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,9.4,9.006,,,,,,,master,1.97,"212, 212",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bali,,,,,61975,,,,PER-221-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-221-Y1.jpg,,https://tiarabytj.com/product/per-221/,,,
PER-216,,per-216,PER-216,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,10.34,10.2,,,,,,,master,0.7,"146, 146",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,68173,,,,PER-216-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-216-Y1.jpg,,https://tiarabytj.com/product/per-216/,,,
PER-211,,per-211,PER-211,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,5,4.816,,,,,,,master,0.92,"62, 62",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,32966,,,,PER-211-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-211-Y1.jpg,,https://tiarabytj.com/product/per-211/,,,
PER-214,,per-214,PER-214,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,7.1,6.936,,,,,,,master,0.82,"168, 168",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,46811,,,,PER-214-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-214-Y1.jpg,,https://tiarabytj.com/product/per-214/,,,
PER-208,,per-208,PER-208,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,6.6,6.43,,,,,,,master,0.85,"80, 80",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,43514,,,,PER-208-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-208-Y1.jpg,,https://tiarabytj.com/product/per-208/,,,
PER-209,,per-209,PER-209,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.3,4.156,,,,,,,master,0.72,"114, 114",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,28350,,,,PER-209-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-209-Y1.jpg,,https://tiarabytj.com/product/per-209/,,,
PER-210,,per-210,PER-210,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.9,3.738,,,,,,,master,0.81,"68, 68",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanging,,,,,25713,,,,PER-210-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-210-Y1.jpg,,https://tiarabytj.com/product/per-210/,,,
PER-203,,per-203,14K Gold Diamond Gifting Earrings,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,5.3,5.16,,,,,,,master,0.7,"188, 188",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,34943,,,,PER-203-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-203-Y1.jpg,,https://tiarabytj.com/product/per-203/,,,
PER-207,,per-207,PER-207,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.9,4.862,,,,,,,master,0.19,"62, 62",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,32306,,,,PER-207-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-207-Y1.jpg,,https://tiarabytj.com/product/per-207/,,,
PER-200,,per-200,PER-200,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,14,13.676,,,,,,,master,1.62,"240, 240",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bali,,,,,92303,,,,PER-200-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-200-Y1.jpg,,https://tiarabytj.com/product/per-200/,,,
PER-201,,per-201,PER-201,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,6,5.792,,,,,,,master,1.04,"134, 134",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bali,,,,,39559,,,,PER-201-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-201-Y1.jpg,,https://tiarabytj.com/product/per-201/,,,
PER-198,,per-198,PER-198,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.2,4.164,,,,,,,master,0.18,"56, 56",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,27691,,,,PER-198-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-198-Y1.jpg,,https://tiarabytj.com/product/per-198/,,,
PER-199,,per-199,PER-199,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,6.9,6.808,,,,,,,master,0.46,"98, 98",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,45492,,,,PER-199-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-199-Y1.jpg,,https://tiarabytj.com/product/per-199/,,,
DOCB100007,,docb100007,DOCB100007,publish,,onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.8,3.748,,,,,,,master,0.26,"26, 26",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,25054,,,,"DOCB100007R_1566474588,DOCB100007Y_1566474616","https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCB100007R_1566474588.jpg,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCB100007Y_1566474616.jpg",,https://tiarabytj.com/product/docb100007/,,,
PER-197,,per-197,PER-197,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.3,3.168,,,,,,,master,0.66,"96, 96",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,21757,,,,PER-197-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-197-Y1.jpg,,https://tiarabytj.com/product/per-197/,,,
PER-188,,per-188,PER-188,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.8,4.684,,,,,,,master,0.58,"40, 40",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanging,,,,,31647,,,,PER-188-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-188-Y1.jpg,,https://tiarabytj.com/product/per-188/,,,
PER-194,,per-194,PER-194,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.5,3.364,,,,,,,master,0.68,"26, 26",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,23077,,,,PER-194-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-194-Y1.jpg,,https://tiarabytj.com/product/per-194/,,,
PER-181,,per-181,PER-181,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.4,3.228,,,,,,,master,0.86,"62, 62",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floret,,,,,22417,,,,PER-181-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-181-Y1.jpg,,https://tiarabytj.com/product/per-181/,,,
PER-184,,per-184,PER-184,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,2.8,2.726,,,,,,,master,0.37,"66, 66",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,18461,,,,PER-184-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-184-Y1.jpg,,https://tiarabytj.com/product/per-184/,,,
PER-175,,per-175,PER-175,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,2.3,2.262,,,,,,,master,0.19,"28, 28",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,15164,,,,PER-175-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-175-Y1.jpg,,https://tiarabytj.com/product/per-175/,,,
PER-178,,per-178,PER-178,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.9,3.856,,,,,,,master,0.22,"46, 46",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,25713,,,,PER-178-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-178-Y1.jpg,,https://tiarabytj.com/product/per-178/,,,
PER-180,,per-180,PER-180,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.7,3.624,,,,,,,master,0.38,"86, 86",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floret,,,,,24394,,,,PER-180-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-180-Y1.jpg,,https://tiarabytj.com/product/per-180/,,,
PER-168,,per-168,PER-168,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.6,4.514,,,,,,,master,0.43,"42, 42",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bali,,,,,30328,,,,PER-168-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-168-Y1.jpg,,https://tiarabytj.com/product/per-168/,,,
PER-144,,per-144,PER-144,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,5.5,5.364,,,,,,,master,0.68,"70, 70",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,36263,,,,PER-144-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-144-Y1.jpg,,https://tiarabytj.com/product/per-144/,,,
PER-151,,per-151,PER-151,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,3.6,3.522,,,,,,,master,0.39,"40, 40",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,23735,,,,PER-151-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-151-Y1.jpg,,https://tiarabytj.com/product/per-151/,,,
PER-163,,per-163,PER-163,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.5,4.354,,,,,,,master,0.73,"92, 92",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bali,,,,,29670,,,,PER-163-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-163-Y1.jpg,,https://tiarabytj.com/product/per-163/,,,
PER-142,,per-142,PER-142,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,5.1,4.918,,,,,,,master,0.91,"256, 256",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,long-earring,,,,,33625,,,,PER-142-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-142-Y1.jpg,,https://tiarabytj.com/product/per-142/,,,
PER-134,,per-134,PER-134,publish,"<p>flower Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,8,7.864,,,,,,,master,0.68,"28, 28",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floret,,,,,52745,,,,PER-134-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-134-Y1.jpg,,https://tiarabytj.com/product/per-134/,,,
PER-136,,per-136,PER-136,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,5.3,5.17,,,,,,,master,0.65,"186, 186",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist &amp; Turns,,,,,34943,,,,PER-136-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-136-Y1.jpg,,https://tiarabytj.com/product/per-136/,,,
PER-139,,per-139,PER-139,publish,"<p>heart hanging Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,6.4,6.202,,,,,,,master,0.99,"300, 300",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heart,,,,,42196,,,,PER-139-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-139-Y1.jpg,,https://tiarabytj.com/product/per-139/,,,
DOC017,,doc017,DOC017,publish,,onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,2.8,2.758,,,,,,,master,0.21,"56, 56",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,18461,,,,"DOC017R_1566472965,DOC017Y_1566473228","https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOC017R_1566472965.jpg,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOC017Y_1566473228.jpg",,https://tiarabytj.com/product/doc017/,,,
PER-128,,per-128,PER-128,publish,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,4.2,4.184,,,,,,,master,0.08,"2, 2",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solitaire,,,,,27691,,,,PER-128-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-128-Y1.jpg,,https://tiarabytj.com/product/per-128/,,,
PER-117,,per-117,PER-117,draft,"<p>Earring</p>
",onbackorder,,Diamond Jewellery,Earrings,,,,,,,,,,,18KT,1.99,1.902,,,,,,,master,0.44,"18, 18",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops,,,,,13515,,,,PER-117-Y1,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/PER-117-Y1.jpg,,,,,
